filename,primary_label,secondary_labels,rating,collection,latitude,longitude
bubwre1/XC393243.ogg,bubwre1,[''],5.0,XC,9.0617,-79.6498
bubwre1/XC395347.ogg,bubwre1,[''],5.0,XC,-3.1974,-59.8256
bubwre1/XC395348.ogg,bubwre1,[''],5.0,XC,-3.0843,-59.995
bubwre1/XC395982.ogg,bubwre1,"['sobtyr1', 'orcpar', 'socfly1', 'trokin']",4.5,XC,9.1332,-79.7195
bubwre1/XC395984.ogg,bubwre1,[''],5.0,XC,9.1332,-79.7195
bubwre1/XC400558.ogg,bubwre1,"['banana', 'gretin1', 'yectyr1']",4.5,XC,8.939,-78.465
bubwre1/XC401262.ogg,bubwre1,[''],4.0,XC,5.7989,-55.1208
bubwre1/XC403422.ogg,bubwre1,[''],4.0,XC,4.8313,-52.2973
bubwre1/XC404917.ogg,bubwre1,[''],4.0,XC,-12.5692,-70.1001
bubwre1/XC408271.ogg,bubwre1,['pavpig2'],3.5,XC,9.05,-79.6342
bubwre1/XC408272.ogg,bubwre1,['pavpig2'],1.5,XC,9.05,-79.6342
bubwre1/XC409536.ogg,bubwre1,[''],4.0,XC,-3.0615,-64.8545
bubwre1/XC411380.ogg,bubwre1,"['orcpar', 'rumfly1', 'rugdov']",4.5,XC,9.0617,-79.6498
bubwre1/XC411440.ogg,bubwre1,['orcpar'],4.5,XC,9.0617,-79.6498
bubwre1/XC414796.ogg,bubwre1,[''],5.0,XC,-16.4314,-49.1459
bubwre1/XC417316.ogg,bubwre1,[''],5.0,XC,-9.956,-47.6969
bubwre1/XC424616.ogg,bubwre1,[''],5.0,XC,4.3829,-75.1847
bubwre1/XC429770.ogg,bubwre1,[''],4.0,XC,1.1719,-75.6378
bubwre1/XC431286.ogg,bubwre1,[''],5.0,XC,-4.2889,-70.2948
bubwre1/XC432950.ogg,bubwre1,[''],3.0,XC,4.4796,-74.6082
bubwre1/XC433267.ogg,bubwre1,[''],2.0,XC,4.4796,-74.6082
bubwre1/XC433636.ogg,bubwre1,[''],4.0,XC,9.05,-79.6342
bubwre1/XC437352.ogg,bubwre1,[''],5.0,XC,-4.2889,-70.2948
bubwre1/XC437353.ogg,bubwre1,[''],5.0,XC,-4.2889,-70.2948
bubwre1/XC438164.ogg,bubwre1,[''],2.0,XC,11.2944,-73.8913
bubwre1/XC438165.ogg,bubwre1,[''],3.0,XC,11.2926,-73.8915
bubwre1/XC438168.ogg,bubwre1,[''],3.0,XC,11.3036,-73.9202
bubwre1/XC438175.ogg,bubwre1,[''],3.0,XC,11.2876,-73.8831
bubwre1/XC438436.ogg,bubwre1,[''],5.0,XC,-9.6296,-55.9504
bubwre1/XC438576.ogg,bubwre1,[''],4.0,XC,4.8808,-72.4653
bubwre1/XC438972.ogg,bubwre1,[''],5.0,XC,-4.2889,-70.2948
bubwre1/XC439015.ogg,bubwre1,[''],3.0,XC,11.2932,-73.8933
bubwre1/XC443950.ogg,bubwre1,[''],5.0,XC,3.8627,-67.9688
bubwre1/XC445137.ogg,bubwre1,[''],5.0,XC,6.0982,-67.4956
bubwre1/XC448461.ogg,bubwre1,[''],5.0,XC,-14.625,-49.0051
bubwre1/XC448462.ogg,bubwre1,[''],5.0,XC,-14.625,-49.0051
bubwre1/XC448463.ogg,bubwre1,[''],5.0,XC,-14.625,-49.0051
bubwre1/XC448571.ogg,bubwre1,['rutjac1'],1.5,XC,-16.4456,-51.1201
bubwre1/XC450800.ogg,bubwre1,[''],0.0,XC,4.8313,-52.2973
bubwre1/XC450801.ogg,bubwre1,[''],0.0,XC,4.8313,-52.2973
bubwre1/XC450820.ogg,bubwre1,[''],2.0,XC,3.4751,-72.3764
bubwre1/XC452473.ogg,bubwre1,[''],5.0,XC,-21.8041,-48.2821
bubwre1/XC452909.ogg,bubwre1,[''],0.0,XC,-4.2326,-70.2737
bubwre1/XC454932.ogg,bubwre1,[''],5.0,XC,-16.5631,-49.285
bubwre1/XC461613.ogg,bubwre1,[''],5.0,XC,-0.4714,-76.4603
bubwre1/XC464816.ogg,bubwre1,[''],5.0,XC,3.3821,-61.4464
bubwre1/XC46862.ogg,bubwre1,[''],3.0,XC,8.9389,-78.4651
bubwre1/XC46863.ogg,bubwre1,[''],4.0,XC,8.9389,-78.4651
bubwre1/XC46865.ogg,bubwre1,[''],4.0,XC,8.9389,-78.4651
bubwre1/XC470905.ogg,bubwre1,[''],5.0,XC,-20.6868,-48.9113
bubwre1/XC478226.ogg,bubwre1,[''],0.0,XC,-0.4383,-76.2791
bubwre1/XC482596.ogg,bubwre1,[''],0.0,XC,8.8499,-61.1403
bubwre1/XC482717.ogg,bubwre1,[''],0.0,XC,8.7598,-61.1016
bubwre1/XC482814.ogg,bubwre1,[''],3.0,XC,-9.28,-55.8315
bubwre1/XC483307.ogg,bubwre1,[''],4.0,XC,-8.11,-58.29
bubwre1/XC483319.ogg,bubwre1,[''],4.0,XC,-8.11,-58.29
bubwre1/XC493371.ogg,bubwre1,['rutjac1'],0.5,XC,10.1017,-68.892
bubwre1/XC493811.ogg,bubwre1,[''],5.0,XC,-3.2063,-60.1783
bubwre1/XC497405.ogg,bubwre1,[''],4.0,XC,-12.4101,-68.5865
bubwre1/XC497406.ogg,bubwre1,[''],0.0,XC,-12.4101,-68.5865
bubwre1/XC497408.ogg,bubwre1,[''],4.0,XC,-12.4101,-68.5865
bubwre1/XC497411.ogg,bubwre1,[''],3.0,XC,-12.4101,-68.5865
bubwre1/XC50099.ogg,bubwre1,[''],4.0,XC,-16.5122,-56.7126
bubwre1/XC504628.ogg,bubwre1,['yercac1'],4.5,XC,-3.2231,-59.8664
bubwre1/XC513140.ogg,bubwre1,[''],4.0,XC,-22.2566,-47.5973
bubwre1/XC514670.ogg,bubwre1,[''],4.0,XC,-15.0846,-44.2687
bubwre1/XC514672.ogg,bubwre1,[''],4.0,XC,-15.0846,-44.2687
bubwre1/XC516432.ogg,bubwre1,[''],5.0,XC,5.8644,-55.2066
bubwre1/XC520556.ogg,bubwre1,[''],3.0,XC,4.5646,-74.9392
bubwre1/XC522084.ogg,bubwre1,[''],4.0,XC,-9.5981,-55.932
bubwre1/XC523782.ogg,bubwre1,[''],4.0,XC,9.9,-75.1167
bubwre1/XC523783.ogg,bubwre1,[''],4.0,XC,9.9,-75.1167
bubwre1/XC523784.ogg,bubwre1,[''],4.0,XC,9.63,-74.9122
bubwre1/XC52623.ogg,bubwre1,[''],4.0,XC,-16.5122,-56.7126
bubwre1/XC527919.ogg,bubwre1,[''],5.0,XC,4.1349,-59.0697
bubwre1/XC529503.ogg,bubwre1,[''],4.0,XC,11.3,-73.9333
bubwre1/XC529504.ogg,bubwre1,[''],4.0,XC,11.3,-73.9333
bubwre1/XC529505.ogg,bubwre1,[''],4.0,XC,11.3,-73.9333
bubwre1/XC529506.ogg,bubwre1,[''],4.0,XC,11.3,-73.9333
bubwre1/XC536255.ogg,bubwre1,[''],5.0,XC,-3.2516,-60.238
bubwre1/XC536256.ogg,bubwre1,[''],5.0,XC,-3.2516,-60.238
bubwre1/XC536678.ogg,bubwre1,[''],0.0,XC,-8.7512,-68.9938
bubwre1/XC536679.ogg,bubwre1,[''],0.0,XC,-8.7512,-68.9938
bubwre1/XC538294.ogg,bubwre1,[''],0.0,XC,5.1567,-52.6698
bubwre1/XC538296.ogg,bubwre1,"['bobfly1', 'grekis']",0.0,XC,5.1567,-52.6698
bubwre1/XC538304.ogg,bubwre1,[''],0.0,XC,4.5162,-52.0225
bubwre1/XC542458.ogg,bubwre1,[''],5.0,XC,1.4898,-75.6801
bubwre1/XC54986.ogg,bubwre1,[''],3.0,XC,,
bubwre1/XC54987.ogg,bubwre1,[''],3.0,XC,,
bubwre1/XC54988.ogg,bubwre1,[''],4.0,XC,,
bubwre1/XC54989.ogg,bubwre1,[''],3.0,XC,,
bubwre1/XC54990.ogg,bubwre1,[''],4.0,XC,,
bubwre1/XC54991.ogg,bubwre1,[''],5.0,XC,,
bubwre1/XC54992.ogg,bubwre1,[''],4.0,XC,,
bubwre1/XC550402.ogg,bubwre1,[''],4.0,XC,-16.7546,-56.8859
bubwre1/XC553645.ogg,bubwre1,[''],3.0,XC,3.8627,-67.9688
bubwre1/XC562058.ogg,bubwre1,"['yebela1', 'gybmar', 'bucmot3']",4.5,XC,8.5054,-77.9759
bubwre1/XC563363.ogg,bubwre1,['trokin'],4.5,XC,-16.6003,-49.2802
bubwre1/XC565808.ogg,bubwre1,[''],0.0,XC,4.351,-74.652
bubwre1/XC56851.ogg,bubwre1,[''],4.0,XC,11.012,-74.8801
bubwre1/XC56852.ogg,bubwre1,[''],4.0,XC,11.012,-74.8801
bubwre1/XC56853.ogg,bubwre1,[''],4.0,XC,11.012,-74.8801
bubwre1/XC56854.ogg,bubwre1,[''],4.0,XC,11.012,-74.8801
bubwre1/XC56855.ogg,bubwre1,[''],4.0,XC,11.012,-74.8801
bubwre1/XC57003.ogg,bubwre1,[''],4.0,XC,,
bubwre1/XC572884.ogg,bubwre1,[''],5.0,XC,1.7135,-75.7326
bubwre1/XC579268.ogg,bubwre1,[''],4.0,XC,11.1858,-69.6046
bubwre1/XC589398.ogg,bubwre1,[''],5.0,XC,-23.7629,-53.8803
bubwre1/XC591979.ogg,bubwre1,[''],4.0,XC,-4.2889,-70.2948
bubwre1/XC596603.ogg,bubwre1,[''],5.0,XC,-4.2889,-70.2948
bubwre1/XC596604.ogg,bubwre1,[''],5.0,XC,-4.2889,-70.2948
bubwre1/XC605375.ogg,bubwre1,[''],4.0,XC,8.6001,-80.1251
bubwre1/XC638337.ogg,bubwre1,[''],5.0,XC,9.1186,-79.6954
bubwre1/XC645743.ogg,bubwre1,[''],5.0,XC,-16.6003,-49.2802
bubwre1/XC645748.ogg,bubwre1,['banana'],4.5,XC,-16.6003,-49.2802
bubwre1/XC650452.ogg,bubwre1,[''],5.0,XC,-23.7629,-53.8803
bubwre1/XC654364.ogg,bubwre1,[''],4.0,XC,-16.7546,-56.8859
bubwre1/XC658428.ogg,bubwre1,[''],5.0,XC,-18.9897,-46.8412
bubwre1/XC65988.ogg,bubwre1,[''],5.0,XC,8.9,-68.027
bubwre1/XC689030.ogg,bubwre1,[''],4.0,XC,0.749,-50.2162
bubwre1/XC689037.ogg,bubwre1,[''],4.0,XC,0.7623,-50.1636
bubwre1/XC689041.ogg,bubwre1,[''],4.0,XC,0.7623,-50.1636
bubwre1/XC689906.ogg,bubwre1,[''],5.0,XC,0.7623,-50.1636
bubwre1/XC689912.ogg,bubwre1,[''],4.0,XC,0.7623,-50.1636
bubwre1/XC691056.ogg,bubwre1,"['cotfly1', 'grekis']",4.5,XC,-16.6003,-49.2802
bubwre1/XC695955.ogg,bubwre1,"['blbgra1', 'grekis', 'laufal1']",4.5,XC,-16.5631,-49.285
bubwre1/XC695984.ogg,bubwre1,[''],5.0,XC,-3.3389,-51.8571
bubwre1/XC698080.ogg,bubwre1,[''],2.0,XC,5.3371,-70.9071
bubwre1/XC704163.ogg,bubwre1,[''],3.0,XC,-21.7557,-48.8326
bubwre1/XC704164.ogg,bubwre1,[''],3.0,XC,-21.7557,-48.8326
bubwre1/XC704165.ogg,bubwre1,[''],3.0,XC,-21.7557,-48.8326
bubwre1/XC704289.ogg,bubwre1,[''],3.0,XC,-21.9822,-48.8046
bubwre1/XC704290.ogg,bubwre1,[''],3.0,XC,-21.9822,-48.8046
bubwre1/XC706942.ogg,bubwre1,[''],5.0,XC,-16.0538,-49.604
bubwre1/XC706954.ogg,bubwre1,[''],5.0,XC,-16.0538,-49.604
bubwre1/XC708652.ogg,bubwre1,[''],3.0,XC,-19.727,-50.1938
bubwre1/XC709424.ogg,bubwre1,[''],4.0,XC,3.546,-73.3991
bubwre1/XC716810.ogg,bubwre1,[''],5.0,XC,4.402,-75.0191
bubwre1/XC719885.ogg,bubwre1,[''],5.0,XC,10.7466,-74.983
bubwre1/XC720315.ogg,bubwre1,[''],3.0,XC,-16.4456,-51.1201
bubwre1/XC720780.ogg,bubwre1,[''],4.0,XC,-9.2856,-50.0142
bubwre1/XC732843.ogg,bubwre1,['soulap1'],3.5,XC,-14.625,-49.0051
bubwre1/XC739.ogg,bubwre1,[''],4.0,XC,-3.6841,-72.4005
bubwre1/XC74037.ogg,bubwre1,[''],4.0,XC,-12.5692,-70.1001
bubwre1/XC741151.ogg,bubwre1,['whtdov'],4.5,XC,-14.625,-49.0051
bubwre1/XC74273.ogg,bubwre1,[''],4.0,XC,-10.5022,-65.5021
bubwre1/XC74274.ogg,bubwre1,[''],5.0,XC,-10.3858,-65.3895
bubwre1/XC74275.ogg,bubwre1,[''],5.0,XC,-9.7908,-65.5333
bubwre1/XC744327.ogg,bubwre1,[''],4.0,XC,-21.244,-48.2931
bubwre1/XC745541.ogg,bubwre1,[''],5.0,XC,-17.7396,-48.6279
bubwre1/XC746680.ogg,bubwre1,[''],5.0,XC,4.8331,-52.3011
bubwre1/XC747274.ogg,bubwre1,[''],4.0,XC,-4.2138,-70.0231
bubwre1/XC748082.ogg,bubwre1,[''],4.0,XC,-17.7898,-50.8352
bubwre1/XC74993.ogg,bubwre1,[''],5.0,XC,3.419,-55.388
bubwre1/XC757013.ogg,bubwre1,[''],4.0,XC,-4.2026,-69.9418
bubwre1/XC759613.ogg,bubwre1,[''],4.0,XC,-16.5456,-49.1572
bubwre1/XC777742.ogg,bubwre1,"['bobfly1', 'blbgra1']",4.5,XC,-16.5631,-49.285
bubwre1/XC777936.ogg,bubwre1,['saffin'],4.5,XC,-16.0538,-49.604
bubwre1/XC782556.ogg,bubwre1,[''],4.0,XC,-9.5682,-50.1145
bubwre1/XC782569.ogg,bubwre1,[''],4.0,XC,-9.5682,-50.1145
bubwre1/XC785695.ogg,bubwre1,[''],4.0,XC,10.3116,-68.2281
bubwre1/XC785696.ogg,bubwre1,[''],4.0,XC,10.3116,-68.228
bubwre1/XC788946.ogg,bubwre1,[''],2.0,XC,-13.3558,-47.2809
bubwre1/XC789070.ogg,bubwre1,['rutjac1'],4.5,XC,-13.3558,-47.2809
bubwre1/XC794813.ogg,bubwre1,[''],5.0,XC,-9.2856,-50.0142
bubwre1/XC800080.ogg,bubwre1,[''],3.0,XC,-16.4727,-49.4959
bubwre1/XC800106.ogg,bubwre1,[''],3.0,XC,-16.4727,-49.4959
bubwre1/XC808613.ogg,bubwre1,[''],4.0,XC,-9.4642,-50.0895
bubwre1/XC810448.ogg,bubwre1,[''],5.0,XC,4.4058,-57.2308
bubwre1/XC822538.ogg,bubwre1,[''],5.0,XC,1.4719,-75.6823
bubwre1/XC823953.ogg,bubwre1,[''],4.0,XC,5.7264,-53.917
bubwre1/XC82426.ogg,bubwre1,[''],4.0,XC,-15.8667,-48.9501
bubwre1/XC82427.ogg,bubwre1,['rugdov'],3.5,XC,-16.5167,-56.7167
bubwre1/XC825883.ogg,bubwre1,[''],4.0,XC,5.0861,-74.7076
bubwre1/XC825893.ogg,bubwre1,[''],4.0,XC,5.0861,-74.7076
bubwre1/XC827255.ogg,bubwre1,[''],5.0,XC,1.5118,-75.5255
bubwre1/XC832446.ogg,bubwre1,[''],4.0,XC,5.2814,-67.857
bubwre1/XC835873.ogg,bubwre1,[''],5.0,XC,1.8167,-61.1167
bubwre1/XC837900.ogg,bubwre1,[''],3.0,XC,-14.0858,-50.8244
bubwre1/XC837917.ogg,bubwre1,[''],5.0,XC,-14.0858,-50.8244
bubwre1/XC837988.ogg,bubwre1,"['whtdov', 'pavpig2']",2.5,XC,-14.0858,-50.8244
bubwre1/XC838483.ogg,bubwre1,[''],3.0,XC,11.1801,-69.6299
bubwre1/XC857086.ogg,bubwre1,[''],5.0,XC,11.404,-73.066
bubwre1/XC858951.ogg,bubwre1,[''],4.0,XC,-20.8758,-49.2728
bubwre1/XC860273.ogg,bubwre1,[''],5.0,XC,-24.0632,-54.3139
bubwre1/XC898248.ogg,bubwre1,[''],3.0,XC,-13.7317,-46.3549
bubwre1/XC898252.ogg,bubwre1,[''],2.0,XC,-13.7317,-46.3549
bubwre1/XC901127.ogg,bubwre1,[''],3.0,XC,-13.2516,-50.5893
bubwre1/XC906410.ogg,bubwre1,['blbgra1'],2.5,XC,-16.4456,-51.1201
bubwre1/XC914909.ogg,bubwre1,[''],3.0,XC,-12.5264,-69.0163
bubwre1/XC929669.ogg,bubwre1,['watjac1'],4.5,XC,-4.1627,-70.1125
bubwre1/XC929670.ogg,bubwre1,[''],5.0,XC,-4.1627,-70.1125
bubwre1/XC929672.ogg,bubwre1,[''],5.0,XC,-4.1627,-70.1125
bubwre1/XC929674.ogg,bubwre1,[''],5.0,XC,-4.1627,-70.1125
bubwre1/XC931758.ogg,bubwre1,['yebfly1'],2.5,XC,-16.4456,-51.1201
bubwre1/XC934326.ogg,bubwre1,[''],5.0,XC,-16.0781,-50.218
bubwre1/XC939588.ogg,bubwre1,[''],5.0,XC,1.4637,-60.9724
bubwre1/XC939939.ogg,bubwre1,[''],5.0,XC,1.7914,-61.1375
bubwre1/XC959960.ogg,bubwre1,[''],5.0,XC,4.384,-72.726
sobtyr1/iNat1020464.ogg,bubwre1,[''],0.0,iNat,4.8329,-52.2985
bubwre1/iNat1020464.ogg,bubwre1,[''],0.0,iNat,4.8329,-52.2985
sobtyr1/iNat1020464.ogg,sobtyr1,[''],0.0,iNat,4.8329,-52.2985
bubwre1/iNat1020464.ogg,sobtyr1,[''],0.0,iNat,4.8329,-52.2985
sobtyr1/iNat1020466.ogg,bubwre1,[''],0.0,iNat,4.8329,-52.2985
bubwre1/iNat1020466.ogg,bubwre1,[''],0.0,iNat,4.8329,-52.2985
sobtyr1/iNat1020466.ogg,sobtyr1,[''],0.0,iNat,4.8329,-52.2985
bubwre1/iNat1020466.ogg,sobtyr1,[''],0.0,iNat,4.8329,-52.2985
bubwre1/iNat1165447.ogg,bubwre1,[''],0.0,iNat,11.3114,-73.935
bubwre1/iNat1290455.ogg,bubwre1,[''],0.0,iNat,-15.0986,-44.0378
bubwre1/iNat141961.ogg,bubwre1,[''],0.0,iNat,4.091,-73.633
bubwre1/iNat143652.ogg,bubwre1,[''],0.0,iNat,-12.569,-70.1001
bubwre1/iNat191866.ogg,bubwre1,[''],0.0,iNat,-15.7973,-47.8104
bubwre1/iNat327167.ogg,bubwre1,[''],0.0,iNat,-15.7295,-47.8585
bubwre1/iNat397353.ogg,bubwre1,[''],0.0,iNat,-21.5289,-46.6436
bubwre1/iNat398032.ogg,bubwre1,[''],0.0,iNat,-15.7293,-47.8589
bubwre1/iNat401305.ogg,bubwre1,[''],0.0,iNat,-1.2858,-45.7558
bubwre1/iNat416282.ogg,bubwre1,[''],0.0,iNat,-15.7294,-47.8589
bubwre1/iNat425295.ogg,bubwre1,[''],0.0,iNat,-11.862,-55.4812
bubwre1/iNat45235.ogg,bubwre1,[''],0.0,iNat,10.4623,-67.738
bubwre1/iNat52706.ogg,bubwre1,[''],0.0,iNat,11.2985,-74.1082
bubwre1/iNat582468.ogg,bubwre1,[''],0.0,iNat,-16.3231,-48.9266
bubwre1/iNat639662.ogg,bubwre1,[''],0.0,iNat,-1.2948,-45.7348
bubwre1/iNat714007.ogg,bubwre1,[''],0.0,iNat,-16.3219,-48.926
bubwre1/iNat78060.ogg,bubwre1,[''],0.0,iNat,9.1186,-79.6969
bubwre1/iNat786431.ogg,bubwre1,[''],0.0,iNat,-18.0232,-44.215
bubwre1/iNat871808.ogg,bubwre1,[''],0.0,iNat,-24.0632,-54.3139
bubwre1/iNat985966.ogg,bubwre1,[''],0.0,iNat,3.9326,-73.2507
bubwre1/iNat985967.ogg,bubwre1,[''],0.0,iNat,3.9326,-73.2507
bubwre1/iNat985968.ogg,bubwre1,[''],0.0,iNat,3.9326,-73.2507
bubwre1/iNat992403.ogg,bubwre1,[''],0.0,iNat,4.9017,-52.3323
bucmot3/XC238634.ogg,bucmot3,[''],4.0,XC,-3.65,-80.167
bucmot3/XC238635.ogg,bucmot3,[''],3.0,XC,-4.401,-79.854
bucmot3/XC238636.ogg,bucmot3,[''],3.0,XC,-4.401,-79.854
bucmot3/XC238637.ogg,bucmot3,[''],5.0,XC,-4.401,-79.854
bucmot3/XC238638.ogg,bucmot3,[''],3.0,XC,-0.0834,-78.761
bucmot3/XC238639.ogg,bucmot3,[''],4.0,XC,-0.0834,-78.761
bucmot3/XC252016.ogg,bucmot3,[''],3.0,XC,9.0017,-79.5814
bucmot3/XC257931.ogg,bucmot3,['strcuc1'],4.5,XC,-4.3,-80.033
bucmot3/XC257932.ogg,bucmot3,[''],4.0,XC,-4.3,-80.033
bucmot3/XC264499.ogg,bucmot3,[''],5.0,XC,-3.8,-79.567
bucmot3/XC282533.ogg,bucmot3,[''],5.0,XC,-0.15,-80.2
bucmot3/XC282534.ogg,bucmot3,[''],5.0,XC,-0.15,-80.2
bucmot3/XC310067.ogg,bucmot3,['colcha1'],3.5,XC,6.6668,-73.2399
bucmot3/XC354326.ogg,bucmot3,[''],5.0,XC,4.351,-74.652
bucmot3/XC355533.ogg,bucmot3,[''],3.0,XC,-3.8983,-80.087
bucmot3/XC359308.ogg,bucmot3,"['whtdov', 'cocwoo1']",3.5,XC,8.8983,-79.5823
bucmot3/XC361426.ogg,bucmot3,['sobtyr1'],3.5,XC,9.1186,-79.6954
bucmot3/XC361432.ogg,bucmot3,['trokin'],3.5,XC,9.1186,-79.6954
bucmot3/XC384417.ogg,bucmot3,[''],4.0,XC,4.379,-75.1349
bucmot3/XC428327.ogg,bucmot3,[''],5.0,XC,4.351,-74.652
bucmot3/XC433268.ogg,bucmot3,[''],1.0,XC,4.4796,-74.6082
bucmot3/XC463040.ogg,bucmot3,[''],4.0,XC,-3.8162,-79.4964
bucmot3/XC46779.ogg,bucmot3,['compau'],2.5,XC,9.1223,-79.7501
bucmot3/XC47004.ogg,bucmot3,[''],4.0,XC,8.1506,-77.9997
bucmot3/XC5237.ogg,bucmot3,[''],4.0,XC,-6.3498,-79.4848
bucmot3/XC523956.ogg,bucmot3,[''],4.0,XC,9.9,-75.1167
bucmot3/XC523957.ogg,bucmot3,[''],4.0,XC,9.63,-74.9122
bucmot3/XC533995.ogg,bucmot3,[''],5.0,XC,4.351,-74.652
bucmot3/XC534555.ogg,bucmot3,[''],5.0,XC,4.351,-74.652
bucmot3/XC541353.ogg,bucmot3,[''],5.0,XC,4.351,-74.652
bucmot3/XC541355.ogg,bucmot3,[''],5.0,XC,4.351,-74.652
bucmot3/XC544556.ogg,bucmot3,[''],5.0,XC,4.351,-74.652
bucmot3/XC57130.ogg,bucmot3,[''],3.0,XC,,
bucmot3/XC57131.ogg,bucmot3,[''],3.0,XC,,
bucmot3/XC57132.ogg,bucmot3,[''],2.0,XC,,
bucmot3/XC57133.ogg,bucmot3,[''],2.0,XC,,
bucmot3/XC57134.ogg,bucmot3,[''],2.0,XC,,
bucmot3/XC586433.ogg,bucmot3,[''],4.0,XC,-0.8913,-79.1613
bucmot3/XC599783.ogg,bucmot3,[''],4.0,XC,-4.3716,-79.9006
bucmot3/XC657456.ogg,bucmot3,"['crbtan1', 'trokin', 'wbwwre1']",2.5,XC,9.0197,-79.597
bucmot3/XC7219.ogg,bucmot3,['whtdov'],4.5,XC,-2.167,-80.011
bucmot3/XC817314.ogg,bucmot3,[''],5.0,XC,6.0529,-74.6646
bucmot3/XC841759.ogg,bucmot3,[''],4.0,XC,-0.0819,-80.1502
bucmot3/XC957519.ogg,bucmot3,['cocwoo1'],4.5,XC,8.3874,-77.8732
bucmot3/iNat499573.ogg,bucmot3,[''],0.0,iNat,8.3874,-77.8734
bucmot3/iNat78075.ogg,bucmot3,[''],0.0,iNat,9.1186,-79.6969
bucmot3/iNat82895.ogg,bucmot3,[''],0.0,iNat,8.9803,-79.5647
bugtan/XC112883.ogg,bugtan,[''],5.0,XC,9.1199,-79.6991
bugtan/XC118988.ogg,bugtan,[''],3.0,XC,-6.1802,-50.2968
bugtan/XC119223.ogg,bugtan,[''],4.0,XC,-3.0843,-59.995
bugtan/XC119815.ogg,bugtan,[''],4.0,XC,-6.1924,-50.202
bugtan/XC120827.ogg,bugtan,['rumfly1'],4.5,XC,0.472,-79.2139
bugtan/XC128392.ogg,bugtan,[''],5.0,XC,-4.0025,-79.2
bugtan/XC129721.ogg,bugtan,[''],5.0,XC,4.5538,-75.6604
bugtan/XC137790.ogg,bugtan,[''],4.0,XC,10.2993,-84.8174
bugtan/XC144291.ogg,bugtan,['whtdov'],4.5,XC,-4.2235,-79.2711
bugtan/XC144295.ogg,bugtan,[''],5.0,XC,-4.2235,-79.2711
bugtan/XC152846.ogg,bugtan,[''],4.0,XC,-11.437,-74.7746
bugtan/XC155784.ogg,bugtan,[''],3.0,XC,6.1424,-75.6168
bugtan/XC155834.ogg,bugtan,['banana'],2.5,XC,6.1424,-75.6167
bugtan/XC156278.ogg,bugtan,[''],4.0,XC,4.4269,-75.1832
bugtan/XC156379.ogg,bugtan,['banana'],2.5,XC,6.1424,-75.6167
bugtan/XC163745.ogg,bugtan,[''],4.0,XC,6.2138,-75.2219
bugtan/XC163746.ogg,bugtan,['olipic1'],3.5,XC,6.2138,-75.2219
bugtan/XC163749.ogg,bugtan,[''],5.0,XC,6.2138,-75.2219
bugtan/XC165754.ogg,bugtan,[''],4.0,XC,-0.0523,-78.7764
bugtan/XC167894.ogg,bugtan,[''],5.0,XC,-3.0936,-78.3951
bugtan/XC167938.ogg,bugtan,[''],5.0,XC,-3.0936,-78.3951
bugtan/XC180764.ogg,bugtan,[''],4.0,XC,-6.3167,-79.4501
bugtan/XC180765.ogg,bugtan,[''],4.0,XC,-6.3167,-79.4501
bugtan/XC180766.ogg,bugtan,[''],4.0,XC,-6.3167,-79.4501
bugtan/XC197566.ogg,bugtan,[''],5.0,XC,8.299,-70.0851
bugtan/XC198378.ogg,bugtan,[''],3.0,XC,13.7333,-89.2167
bugtan/XC198505.ogg,bugtan,['thbeup1'],4.5,XC,-4.272,-80.329
bugtan/XC198508.ogg,bugtan,[''],5.0,XC,-4.272,-80.329
bugtan/XC198509.ogg,bugtan,[''],5.0,XC,-4.272,-80.329
bugtan/XC199962.ogg,bugtan,[''],4.0,XC,10.4012,-66.978
bugtan/XC201179.ogg,bugtan,['trokin'],4.5,XC,0.892,-78.0771
bugtan/XC202849.ogg,bugtan,[''],3.0,XC,6.1414,-75.6173
bugtan/XC204380.ogg,bugtan,[''],5.0,XC,-4.0025,-79.2
bugtan/XC206828.ogg,bugtan,[''],5.0,XC,-4.2577,-79.2181
bugtan/XC206967.ogg,bugtan,[''],3.0,XC,-5.7673,-67.7723
bugtan/XC207197.ogg,bugtan,[''],5.0,XC,-4.2567,-79.2178
bugtan/XC209776.ogg,bugtan,[''],5.0,XC,-4.9004,-79.1111
bugtan/XC212072.ogg,bugtan,[''],5.0,XC,-0.0523,-78.7764
bugtan/XC212073.ogg,bugtan,[''],5.0,XC,-0.0523,-78.7764
bugtan/XC213745.ogg,bugtan,[''],5.0,XC,-4.2824,-79.2253
bugtan/XC217227.ogg,bugtan,[''],5.0,XC,-4.0025,-79.2
bugtan/XC236211.ogg,bugtan,[''],5.0,XC,11.1009,-74.072
bugtan/XC236212.ogg,bugtan,[''],5.0,XC,11.1009,-74.072
bugtan/XC240116.ogg,bugtan,['tropar'],3.5,XC,4.6648,-75.6329
bugtan/XC24097.ogg,bugtan,[''],2.0,XC,8.2167,-73.4001
bugtan/XC243186.ogg,bugtan,[''],4.0,XC,-1.673,-80.786
bugtan/XC243187.ogg,bugtan,[''],5.0,XC,-4.936,-79.105
bugtan/XC244931.ogg,bugtan,[''],3.0,XC,5.145,-70.9575
bugtan/XC245125.ogg,bugtan,[''],5.0,XC,6.18,-73.42
bugtan/XC245127.ogg,bugtan,[''],4.0,XC,6.18,-73.42
