filename,primary_label,secondary_labels,rating,collection,latitude,longitude,inat_taxon_id,scientific_name,common_name,class_name
cregua1/iNat342996.ogg,cregua1,[''],0.0,iNat,7.3336,-80.7543,2062,Penelope purpurascens,Crested Guan,Aves
cregua1/iNat343281.ogg,cregua1,[''],0.0,iNat,14.3441,-89.1149,2062,Penelope purpurascens,Crested Guan,Aves
cregua1/iNat352172.ogg,cregua1,[''],0.0,iNat,9.1589,-79.8352,2062,Penelope purpurascens,Crested Guan,Aves
cregua1/iNat496820.ogg,cregua1,[''],0.0,iNat,9.2928,-83.8732,2062,Penelope purpurascens,Crested Guan,Aves
cregua1/iNat527229.ogg,cregua1,[''],0.0,iNat,10.4376,-84.7102,2062,Penelope purpurascens,Crested Guan,Aves
cregua1/iNat578336.ogg,cregua1,[''],0.0,iNat,10.5499,-84.9793,2062,Penelope purpurascens,Crested Guan,Aves
cregua1/iNat584279.ogg,cregua1,[''],0.0,iNat,-0.045,-78.7593,2062,Penelope purpurascens,Crested Guan,Aves
cregua1/iNat590110.ogg,cregua1,[''],0.0,iNat,8.7953,-78.4609,2062,Penelope purpurascens,Crested Guan,Aves
cregua1/iNat606334.ogg,cregua1,[''],0.0,iNat,9.1645,-79.8366,2062,Penelope purpurascens,Crested Guan,Aves
cregua1/iNat888163.ogg,cregua1,[''],0.0,iNat,10.5333,-83.5,2062,Penelope purpurascens,Crested Guan,Aves
cregua1/iNat902187.ogg,cregua1,[''],0.0,iNat,9.7841,-83.7517,2062,Penelope purpurascens,Crested Guan,Aves
creoro1/XC113109.ogg,creoro1,[''],3.0,XC,8.6641,-82.4799,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC114257.ogg,creoro1,[''],4.0,XC,-21.6725,-43.2209,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC120133.ogg,creoro1,[''],3.0,XC,-4.1001,-78.9646,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC121202.ogg,creoro1,[''],4.0,XC,-6.1351,-48.2355,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC122311.ogg,creoro1,[''],4.0,XC,-12.7945,-71.3979,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC122312.ogg,creoro1,[''],4.0,XC,-12.7945,-71.3979,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC122317.ogg,creoro1,[''],4.0,XC,-12.7945,-71.3979,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC122330.ogg,creoro1,[''],5.0,XC,-12.7945,-71.3979,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC122594.ogg,creoro1,[''],4.0,XC,-12.7945,-71.3979,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC122595.ogg,creoro1,[''],5.0,XC,-12.7945,-71.3979,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC122601.ogg,creoro1,[''],5.0,XC,-12.7945,-71.3979,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC127714.ogg,creoro1,[''],5.0,XC,-12.2292,-69.3256,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC127858.ogg,creoro1,[''],5.0,XC,4.1809,-72.9136,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC128953.ogg,creoro1,[''],4.0,XC,-12.0478,-69.6759,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC132042.ogg,creoro1,[''],4.0,XC,-12.0478,-69.6759,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC143403.ogg,creoro1,[''],5.0,XC,-22.051,-63.71,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC144446.ogg,creoro1,[''],4.0,XC,-23.5833,-48.3833,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC148324.ogg,creoro1,[''],5.0,XC,1.8888,-76.2888,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC152277.ogg,creoro1,[''],2.0,XC,7.0744,-75.3188,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC154648.ogg,creoro1,[''],3.0,XC,2.0529,-73.9476,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC156387.ogg,creoro1,['trokin'],3.5,XC,1.6501,-75.6116,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC167967.ogg,creoro1,[''],5.0,XC,-3.0936,-78.3951,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC1711.ogg,creoro1,[''],5.0,XC,-22.0409,-64.4387,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC172503.ogg,creoro1,[''],5.0,XC,-3.0936,-78.3951,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC173368.ogg,creoro1,[''],3.0,XC,-20.4442,-44.7678,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC178102.ogg,creoro1,[''],4.0,XC,-20.1774,-45.7082,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC197549.ogg,creoro1,[''],4.0,XC,8.8211,-70.5013,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC200149.ogg,creoro1,[''],4.0,XC,9.7031,-69.6048,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC211692.ogg,creoro1,[''],4.0,XC,-13.7299,-46.3091,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC212837.ogg,creoro1,[''],4.0,XC,-8.9826,-72.7148,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC212838.ogg,creoro1,[''],3.0,XC,-6.0667,-49.9167,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC212839.ogg,creoro1,[''],5.0,XC,11.1006,-74.0724,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC213316.ogg,creoro1,[''],4.0,XC,-6.2076,-49.9741,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC2198.ogg,creoro1,['whtdov'],3.5,XC,-17.1667,-62.4167,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC234315.ogg,creoro1,[''],4.0,XC,9.9166,-75.1213,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC236074.ogg,creoro1,[''],5.0,XC,11.1009,-74.072,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC236075.ogg,creoro1,[''],5.0,XC,11.1009,-74.072,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC236076.ogg,creoro1,[''],5.0,XC,11.1009,-74.072,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC2376.ogg,creoro1,[''],5.0,XC,-16.9834,-65.4084,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC243013.ogg,creoro1,['yercac1'],3.5,XC,-2.55,-77.9,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC245164.ogg,creoro1,[''],3.0,XC,5.79,-72.21,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC245225.ogg,creoro1,[''],3.0,XC,5.76,-72.2,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC245236.ogg,creoro1,[''],5.0,XC,5.76,-72.2,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC245385.ogg,creoro1,[''],4.0,XC,6.28,-71.77,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC245390.ogg,creoro1,[''],2.0,XC,6.28,-71.78,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC255550.ogg,creoro1,[''],4.0,XC,-27.4154,-56.2634,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC255551.ogg,creoro1,[''],4.0,XC,-27.4154,-56.2634,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC255552.ogg,creoro1,[''],3.0,XC,-27.4154,-56.2634,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC255553.ogg,creoro1,[''],4.0,XC,-27.4154,-56.2634,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC2585.ogg,creoro1,[''],4.0,XC,-17.468,-63.661,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC259989.ogg,creoro1,[''],5.0,XC,-0.472,-76.459,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC259990.ogg,creoro1,['grekis'],4.5,XC,-0.548,-76.041,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC259991.ogg,creoro1,[''],5.0,XC,-0.548,-76.041,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC259992.ogg,creoro1,[''],5.0,XC,-0.548,-76.041,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC259993.ogg,creoro1,[''],5.0,XC,-0.472,-76.459,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC267908.ogg,creoro1,[''],5.0,XC,-24.173,-65.3071,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC276421.ogg,creoro1,[''],4.0,XC,-0.693,-77.605,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC288645.ogg,creoro1,['whtdov'],2.5,XC,-5.0501,-42.5501,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC290371.ogg,creoro1,[''],4.0,XC,-17.7833,-63.0666,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC293888.ogg,creoro1,[''],4.0,XC,-0.6672,-77.5991,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC297057.ogg,creoro1,[''],5.0,XC,-5.6742,-77.7025,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC299643.ogg,creoro1,[''],5.0,XC,-17.8677,-63.2696,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC299646.ogg,creoro1,[''],5.0,XC,-17.8677,-63.2696,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC317790.ogg,creoro1,"['grasal4', 'grekis']",3.5,XC,8.8667,-75.7859,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC32434.ogg,creoro1,[''],4.0,XC,-23.5334,-64.5501,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC335738.ogg,creoro1,[''],5.0,XC,-20.41,-43.35,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC348809.ogg,creoro1,[''],4.0,XC,-18.1053,-63.5978,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC351104.ogg,creoro1,[''],5.0,XC,-18.107,-63.599,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC351960.ogg,creoro1,[''],3.0,XC,-21.757,-43.31,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC353316.ogg,creoro1,[''],3.0,XC,4.0885,-73.6785,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC356486.ogg,creoro1,[''],5.0,XC,-0.4667,-76.8334,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC358879.ogg,creoro1,[''],4.0,XC,-27.4154,-56.2634,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC363931.ogg,creoro1,[''],4.0,XC,-24.173,-65.3071,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC367644.ogg,creoro1,['mastit1'],4.5,XC,8.181,-81.8675,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC379277.ogg,creoro1,[''],4.0,XC,-22.4212,-42.9559,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC386680.ogg,creoro1,[''],4.0,XC,8.8526,-70.5806,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC386681.ogg,creoro1,[''],4.0,XC,8.8526,-70.5806,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC386682.ogg,creoro1,[''],4.0,XC,8.8526,-70.5806,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC387071.ogg,creoro1,[''],4.0,XC,8.8085,-70.5049,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC387942.ogg,creoro1,[''],4.0,XC,8.8085,-70.5049,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC387943.ogg,creoro1,"['blhpar1', 'bkmtou1']",2.5,XC,8.8085,-70.5049,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC389345.ogg,creoro1,[''],3.0,XC,7.886,-75.713,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC389654.ogg,creoro1,[''],2.0,XC,4.0706,-73.679,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC389655.ogg,creoro1,[''],2.0,XC,4.0706,-73.679,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC400780.ogg,creoro1,[''],3.0,XC,9.9269,-75.1131,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC402054.ogg,creoro1,[''],5.0,XC,8.2286,-77.7534,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC407301.ogg,creoro1,[''],2.0,XC,5.0901,-52.5698,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC415454.ogg,creoro1,[''],4.0,XC,-16.6869,-49.2648,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC418771.ogg,creoro1,[''],3.0,XC,-22.327,-43.1693,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC421397.ogg,creoro1,[''],2.0,XC,-16.0845,-39.3405,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC424590.ogg,creoro1,[''],5.0,XC,4.3882,-75.3217,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC427851.ogg,creoro1,[''],3.0,XC,-20.323,-46.5037,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC428443.ogg,creoro1,[''],5.0,XC,-6.7131,-47.017,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC430735.ogg,creoro1,[''],4.0,XC,-9.5936,-67.5411,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC435507.ogg,creoro1,[''],5.0,XC,-11.0192,-66.0987,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC437241.ogg,creoro1,"['yercac1', 'grekis']",3.5,XC,-4.2889,-70.2948,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC437940.ogg,creoro1,[''],3.0,XC,-9.5863,-55.9191,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC439537.ogg,creoro1,[''],3.0,XC,3.2866,-75.5858,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC440998.ogg,creoro1,[''],4.0,XC,-9.8781,-56.0981,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC443127.ogg,creoro1,[''],2.0,XC,-14.6386,-66.2843,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC444442.ogg,creoro1,[''],2.0,XC,-27.4336,-56.811,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC446947.ogg,creoro1,"['paltan1', 'yercac1', 'trokin']",3.5,XC,-3.5664,-78.4596,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC446948.ogg,creoro1,"['paltan1', 'yercac1']",2.5,XC,-3.5664,-78.4596,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC461462.ogg,creoro1,[''],0.0,XC,-11.8934,-71.3211,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC461464.ogg,creoro1,[''],0.0,XC,-11.8934,-71.3211,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC461496.ogg,creoro1,[''],0.0,XC,-11.9006,-71.3834,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC462236.ogg,creoro1,['banana'],3.5,XC,11.288,-60.6267,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC466080.ogg,creoro1,[''],0.0,XC,10.5441,-63.1213,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC476277.ogg,creoro1,[''],0.0,XC,-0.4383,-76.2791,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC478231.ogg,creoro1,[''],0.0,XC,-0.4383,-76.2791,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC479545.ogg,creoro1,"['yectyr1', 'pavpig2']",4.5,XC,-0.4383,-76.2791,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC47999.ogg,creoro1,[''],5.0,XC,,,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC48000.ogg,creoro1,[''],5.0,XC,,,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC48001.ogg,creoro1,[''],4.0,XC,,,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC481618.ogg,creoro1,[''],5.0,XC,11.1006,-74.0724,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC493236.ogg,creoro1,[''],3.0,XC,-6.7455,-46.9907,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC493446.ogg,creoro1,[''],5.0,XC,-6.3761,-47.1085,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC494220.ogg,creoro1,['watjac1'],4.5,XC,-3.1914,-60.3528,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC494568.ogg,creoro1,[''],0.0,XC,10.1017,-68.892,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC494609.ogg,creoro1,[''],0.0,XC,-22.3553,-44.7877,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC494610.ogg,creoro1,[''],0.0,XC,-22.3553,-44.7877,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC501439.ogg,creoro1,[''],4.0,XC,10.4686,-66.8483,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC511504.ogg,creoro1,[''],5.0,XC,11.1009,-74.072,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC51603.ogg,creoro1,[''],4.0,XC,-22.1931,-63.9445,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC51604.ogg,creoro1,[''],5.0,XC,-22.1931,-63.9445,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC51605.ogg,creoro1,[''],5.0,XC,-22.1931,-63.9445,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC51606.ogg,creoro1,[''],4.0,XC,-22.1931,-63.9445,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC524058.ogg,creoro1,[''],4.0,XC,9.9,-75.1167,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC525013.ogg,creoro1,[''],4.0,XC,9.9,-75.1167,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC537601.ogg,creoro1,[''],0.0,XC,-8.7512,-68.9938,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC538013.ogg,creoro1,[''],0.0,XC,5.0901,-52.5698,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC538014.ogg,creoro1,[''],0.0,XC,5.0901,-52.5698,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC538015.ogg,creoro1,[''],0.0,XC,5.0901,-52.5698,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC549983.ogg,creoro1,[''],5.0,XC,1.4898,-75.6801,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC549985.ogg,creoro1,[''],5.0,XC,1.4898,-75.6801,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC555919.ogg,creoro1,[''],4.0,XC,-9.4859,-70.4738,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC556097.ogg,creoro1,[''],5.0,XC,-16.5631,-49.285,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC556100.ogg,creoro1,[''],5.0,XC,-16.5631,-49.285,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC558366.ogg,creoro1,[''],4.0,XC,2.4799,-76.5406,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC569182.ogg,creoro1,[''],4.0,XC,-9.4439,-70.4345,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC570768.ogg,creoro1,['saffin'],0.0,XC,-27.9974,-56.2627,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC57153.ogg,creoro1,[''],3.0,XC,,,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC57154.ogg,creoro1,[''],3.0,XC,,,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC57155.ogg,creoro1,[''],3.0,XC,,,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC57156.ogg,creoro1,[''],3.0,XC,,,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC57157.ogg,creoro1,[''],2.0,XC,,,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC57158.ogg,creoro1,[''],3.0,XC,,,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC57159.ogg,creoro1,[''],4.0,XC,,,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC57160.ogg,creoro1,[''],4.0,XC,,,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC57161.ogg,creoro1,[''],3.0,XC,,,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC573798.ogg,creoro1,[''],5.0,XC,1.4898,-75.6801,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC586881.ogg,creoro1,[''],4.0,XC,-11.5833,-72.95,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC595879.ogg,creoro1,[''],4.0,XC,-4.2889,-70.2948,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC63932.ogg,creoro1,[''],4.0,XC,-11.8667,-71.3667,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC658420.ogg,creoro1,[''],5.0,XC,-18.9439,-46.9925,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC664400.ogg,creoro1,[''],5.0,XC,-15.4102,-39.5401,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC705714.ogg,creoro1,[''],5.0,XC,-17.5487,-40.6024,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC706300.ogg,creoro1,"['strcuc1', 'yercac1', 'grekis']",3.5,XC,-13.7656,-66.1005,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC706309.ogg,creoro1,"['greani1', 'stbwoo2', 'rumfly1']",3.5,XC,-14.7306,-64.947,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC706312.ogg,creoro1,[''],4.0,XC,-14.7306,-64.947,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC706315.ogg,creoro1,"['greani1', 'stbwoo2']",3.5,XC,-14.7306,-64.947,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC706321.ogg,creoro1,"['pirfly1', 'labter1']",3.5,XC,-14.7949,-64.9745,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC706322.ogg,creoro1,[''],4.0,XC,-18.1051,-63.5983,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC706328.ogg,creoro1,['paltan1'],3.5,XC,-18.1051,-63.5983,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC706331.ogg,creoro1,[''],5.0,XC,-18.5039,-60.8069,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC706335.ogg,creoro1,['blhpar1'],4.5,XC,-18.1051,-63.5983,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC732846.ogg,creoro1,[''],4.0,XC,-14.625,-49.0051,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC74128.ogg,creoro1,[''],3.0,XC,,,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC744946.ogg,creoro1,[''],5.0,XC,-22.9242,-45.9396,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC769620.ogg,creoro1,['strcuc1'],4.5,XC,-6.3776,-47.4047,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC774445.ogg,creoro1,['grekis'],3.5,XC,-15.4102,-39.5401,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC788950.ogg,creoro1,[''],5.0,XC,-13.3558,-47.2809,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC788995.ogg,creoro1,[''],5.0,XC,-13.3558,-47.2809,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC793175.ogg,creoro1,[''],5.0,XC,-13.3725,-47.327,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC8008.ogg,creoro1,[''],5.0,XC,-0.6859,-77.6045,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC812354.ogg,creoro1,[''],2.0,XC,6.2835,-75.8473,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC816876.ogg,creoro1,['whtdov'],4.5,XC,-7.3499,-48.2929,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC817266.ogg,creoro1,[''],5.0,XC,-6.3761,-47.1085,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC817267.ogg,creoro1,[''],5.0,XC,-6.3761,-47.1085,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC825531.ogg,creoro1,[''],5.0,XC,1.4956,-75.6821,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC838480.ogg,creoro1,[''],4.0,XC,11.1801,-69.6299,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC84632.ogg,creoro1,['whbman1'],3.5,XC,-23.4727,-45.1892,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC84633.ogg,creoro1,[''],4.0,XC,-21.7001,-43.8834,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC84634.ogg,creoro1,['yebela1'],3.5,XC,-14.3834,-40.1001,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC84635.ogg,creoro1,[''],4.0,XC,-21.1167,-44.1501,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC854962.ogg,creoro1,[''],4.0,XC,-7.517,-63.0298,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC897982.ogg,creoro1,[''],3.0,XC,-21.9366,-45.3252,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC902980.ogg,creoro1,[''],4.0,XC,3.2412,-74.3538,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC909090.ogg,creoro1,[''],3.0,XC,,,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/XC912194.ogg,creoro1,[''],5.0,XC,4.5031,-73.3436,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/iNat1004373.ogg,creoro1,[''],0.0,iNat,-22.386,-44.5596,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/iNat1004376.ogg,creoro1,[''],0.0,iNat,-22.386,-44.5596,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/iNat1005284.ogg,creoro1,[''],0.0,iNat,-3.6218,-78.5932,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/iNat1205066.ogg,creoro1,[''],0.0,iNat,-22.4339,-43.1593,10126,Psarocolius decumanus,Crested Oropendola,Aves
creoro1/iNat1205442.ogg,creoro1,[''],0.0,iNat,-23.4416,-46.6236,10126,Psarocolius decumanus,Crested Oropendola,Aves
